Output for File: data/1990 US Census/Dataset.data
Correlation Matrix:

        x0    x1    x2    x3    x4    x5    x6    x7    x8    x9    x10   x11   x12   x13   x14   x15   x16   x17   x18   x19   x20   x21   x22   x23   x24   x25   x26   x27   x28   x29   x30   x31   x32   x33   x34   x35   x36   x37   x38   x39   x40   x41   x42   x43   x44   x45   x46   x47   x48   x49   x50   x51   x52   x53   x54   x55   x56   x57   x58   x59   x60   x61   x62   x63   x64   x65   x66   x67   x68   x69   x70   x71   x72   x73   x74   x75   x76   x77   x78   x79   x80   x81   x82   x83   x84   x85   x86   x87   x88   x89   x90   x91   x92   x93   x94   x95   x96   x97   x98   x99   x100  x101  x102  x103  x104  x105  x106  x107  x108  x109  x110  x111  x112  x113  x114  x115  x116  x117  x118  x119  x120  x121  x122  x123  x124  x125  x126  x127  x128  x129  x130  x131  x132  x133  x134  x135  x136  x137  
{ Function 164: X97 = 0.43257684 + -0.18426206 X39 + 0.59120401 X100, SSR = 1.81E01 }
{ Function 165: X98 = 0.56742316 + 0.18426206 X39 + -0.59120401 X100, SSR = 1.81E01 }
{ Function 166: X87 = 0.00548516 + 1.21375671 X82, SSR = 1.81E01 }
{ Function 167: X97 = 1.28272723 + -0.15032466 X99, SSR = 1.82E01 }
{ Function 168: X98 = -0.28272723 + 0.15032466 X99, SSR = 1.82E01 }
{ Function 169: X97 = 1.28274627 + -0.15033100 X106, SSR = 1.82E01 }
{ Function 170: X98 = -0.28274627 + 0.15033100 X106, SSR = 1.82E01 }
{ Function 171: X101 = 0.86493012 + -0.84899843 X100, SSR = 1.82E01 }
{ Function 172: X54 = -0.28178963 + 0.14962914 X99, SSR = 1.82E01 }
{ Function 173: X54 = -0.28180871 + 0.14963551 X106, SSR = 1.82E01 }
{ Function 174: X32 = 0.07849583 + 0.41700719 X34 + -0.14940978 X39, SSR = 1.86E01 }
{ Function 175: X32 = 0.07849583 + -0.14940978 X39 + 0.41700719 X55, SSR = 1.86E01 }
{ Function 176: X42 = 0.26993111 + -0.18700316 X31 + 1.31973235 X32, SSR = 1.93E01 }
{ Function 177: X15 = -0.00060335 + 0.41924703 X16, SSR = 1.95E01 }
{ Function 178: X42 = 0.25971318 + 1.32779247 X32 + -0.17891568 X37, SSR = 1.95E01 }
{ Function 179: X100 = 0.99667858 + -0.97832013 X101, SSR = 2.09E01 }
{ Function 180: X29 = 0.26110192 + -0.29452420 X50 + 0.26938795 X55, SSR = 2.11E01 }
{ Function 181: X29 = 0.26110192 + 0.26938795 X34 + -0.29452420 X50, SSR = 2.11E01 }
{ Function 182: X29 = -0.03342228 + 0.29452420 X49 + 0.26938795 X55, SSR = 2.11E01 }
{ Function 183: X29 = -0.03342228 + 0.26938795 X34 + 0.29452420 X49, SSR = 2.11E01 }
{ Function 184: X29 = -0.00937640 + 0.39561318 X20 + 0.26365328 X34, SSR = 2.12E01 }
{ Function 185: X29 = -0.00937640 + 0.39561318 X20 + 0.26365328 X55, SSR = 2.12E01 }
{ Function 186: X17 = -0.15243672 + 0.10569959 X38, SSR = 2.13E01 }
{ Function 187: X79 = -0.00451576 + 0.83416270 X12, SSR = 2.23E01 }
{ Function 188: X85 = 0.00261030 + 0.81102440 X13, SSR = 2.29E01 }
{ Function 189: X85 = 0.00357302 + 0.85445789 X45, SSR = 2.31E01 }
{ Function 190: X85 = 0.00357302 + 0.85445789 X75, SSR = 2.31E01 }
{ Function 191: X15 = 0.00173875 + 0.46289182 X89, SSR = 2.32E01 }
{ Function 192: X15 = 0.46463057 + -0.46289182 X88, SSR = 2.32E01 }
{ Function 193: X15 = 0.00173875 + 0.46289182 X48, SSR = 2.32E01 }
{ Function 194: X101 = -0.28713006 + 0.14988674 X104, SSR = 2.49E01 }
{ Function 195: X101 = -0.45579733 + 0.18172091 X38, SSR = 2.61E01 }
{ Function 196: X55 = 0.05589542 + 0.60923624 X29 + 0.93949324 X32, SSR = 2.63E01 }
{ Function 197: X34 = 0.05589542 + 0.60923624 X29 + 0.93949324 X32, SSR = 2.63E01 }
{ Function 198: X103 = 0.25877229 + -0.42447442 X102 + 0.09051179 X105, SSR = 2.64E01 }
{ Function 199: X29 = -0.21612631 + 0.32184849 X34 + 0.00471495 X90, SSR = 2.69E01 }
{ Function 200: X29 = -0.21612631 + 0.32184849 X55 + 0.00471495 X90, SSR = 2.69E01 }
{ Function 201: X12 = 0.08303107 + 1.04086825 X79 + -0.07989089 X83, SSR = 2.71E01 }
{ Function 202: X87 = 0.00105189 + 0.40763652 X16, SSR = 2.75E01 }
{ Function 203: X44 = -0.00251075 + 0.81421762 X84, SSR = 2.81E01 }
{ Function 204: X74 = -0.00251075 + 0.81421762 X84, SSR = 2.81E01 }
{ Function 205: X45 = -0.00155515 + 1.04193418 X85, SSR = 2.82E01 }
{ Function 206: X75 = -0.00155515 + 1.04193418 X85, SSR = 2.82E01 }
{ Function 207: X100 = 0.99718617 + -1.00164802 X54, SSR = 2.98E01 }
{ Function 208: X100 = 0.99760032 + -0.99740667 X98, SSR = 2.99E01 }
{ Function 209: X100 = 0.00019364 + 0.99740667 X97, SSR = 2.99E01 }
{ Function 210: X87 = 0.00324200 + 0.45271650 X89, SSR = 3.04E01 }
{ Function 211: X87 = 0.45595850 + -0.45271650 X88, SSR = 3.04E01 }
{ Function 212: X87 = 0.00324200 + 0.45271650 X48, SSR = 3.04E01 }
{ Function 213: X32 = 0.39583380 + -0.10248345 X99, SSR = 3.08E01 }
{ Function 214: X32 = 0.39584298 + -0.10248632 X106, SSR = 3.08E01 }
{ Function 215: X13 = -0.00047996 + 1.09913079 X85, SSR = 3.10E01 }
{ Function 216: X12 = -0.00081163 + 0.88003429 X84, SSR = 3.16E01 }
{ Function 217: X54 = -0.23635707 + 0.12997660 X104, SSR = 3.16E01 }
{ Function 218: X97 = 1.23658467 + -0.13039282 X104, SSR = 3.19E01 }
{ Function 219: X98 = -0.23658467 + 0.13039282 X104, SSR = 3.19E01 }
{ Function 220: X73 = 0.11793070 + 0.87343508 X78 + -0.18210097 X84, SSR = 3.21E01 }
{ Function 221: X43 = 0.11793070 + 0.87343508 X78 + -0.18210097 X84, SSR = 3.21E01 }
{ Function 222: X39 = 0.63268592 + 0.76849566 X17 + -0.38343054 X20 + -0.62227774 X32 + -0.29286652 X97, SSR = 3.26E01 }
{ Function 223: X39 = 0.33981939 + 0.76849566 X17 + -0.38343054 X20 + -0.62227774 X32 + 0.29286652 X98, SSR = 3.26E01 }
{ Function 224: X39 = -0.08653673 + 0.69110520 X17 + -0.25759537 X20 + 0.14241180 X106, SSR = 3.26E01 }
{ Function 225: X39 = -0.08645240 + 0.69108015 X17 + -0.25770815 X20 + 0.14238916 X99, SSR = 3.26E01 }
{ Function 226: X39 = 0.20921787 + 0.87781392 X17 + -0.31594475 X20 + -0.59110295 X32 + 0.04831997 X104, SSR = 3.27E01 }
{ Function 227: X39 = 0.33993470 + 0.76701466 X17 + -0.38635471 X20 + -0.61643986 X32 + 0.29409347 X54, SSR = 3.27E01 }
{ Function 228: X39 = -0.02676960 + 0.83110378 X17 + -0.34670391 X20 + 0.37464646 X35 + 0.30687084 X54, SSR = 3.30E01 }
{ Function 229: X39 = -0.03037008 + 0.83673386 X17 + -0.34374305 X20 + 0.37797833 X35 + 0.30196737 X98, SSR = 3.30E01 }
{ Function 230: X39 = 0.27159729 + 0.83673386 X17 + -0.34374305 X20 + 0.37797833 X35 + -0.30196737 X97, SSR = 3.30E01 }
{ Function 231: X39 = 0.34697108 + 0.82538070 X17 + -0.34353411 X20 + -0.37576277 X42 + 0.31025738 X54, SSR = 3.32E01 }
{ Function 232: X39 = 0.34664683 + 0.83167353 X17 + -0.34060590 X20 + -0.37906457 X42 + 0.30462588 X98, SSR = 3.32E01 }
{ Function 233: X39 = 0.65127271 + 0.83167353 X17 + -0.34060590 X20 + -0.37906457 X42 + -0.30462588 X97, SSR = 3.32E01 }
{ Function 234: X39 = -0.13977278 + 0.95298943 X17 + -0.28101873 X20 + 0.35669769 X35 + 0.04779003 X104, SSR = 3.35E01 }
{ Function 235: X39 = 0.21441736 + 0.94871942 X17 + -0.27728338 X20 + -0.35725580 X42 + 0.04836558 X104, SSR = 3.37E01 }
{ Function 236: X101 = -0.27468653 + 0.14769964 X106, SSR = 3.39E01 }
{ Function 237: X101 = -0.27466066 + 0.14769066 X99, SSR = 3.39E01 }
{ Function 238: X50 = 0.90685751 + -1.24329584 X20, SSR = 3.47E01 }
{ Function 239: X49 = 0.09314249 + 1.24329584 X20, SSR = 3.47E01 }
{ Function 240: X33 = 0.47444155 + -0.53338918 X31, SSR = 3.48E01 }
{ Function 241: X85 = 0.00529095 + 0.78805814 X80, SSR = 3.52E01 }
{ Function 242: X73 = 0.11165287 + -0.18073114 X12 + 0.87829061 X78, SSR = 3.53E01 }
{ Function 243: X43 = 0.11165287 + -0.18073114 X12 + 0.87829061 X78, SSR = 3.53E01 }
{ Function 244: X73 = 0.11297891 + -0.19513852 X74 + 0.87644935 X78, SSR = 3.56E01 }
{ Function 245: X43 = 0.11297891 + -0.19513852 X74 + 0.87644935 X78, SSR = 3.56E01 }
{ Function 246: X73 = 0.11297891 + -0.19513852 X44 + 0.87644935 X78, SSR = 3.56E01 }
{ Function 247: X43 = 0.11297891 + -0.19513852 X44 + 0.87644935 X78, SSR = 3.56E01 }
{ Function 248: X33 = 0.46028856 + -0.52468364 X37, SSR = 3.60E01 }
{ Function 249: X26 = 0.00097555 + 0.72737676 X21, SSR = 3.61E01 }
{ Function 250: X39 = 0.05784300 + -0.34195588 X20 + 0.15357402 X38 + -0.41154059 X42, SSR = 3.82E01 }
{ Function 251: X84 = 0.00534271 + 1.06723044 X12, SSR = 3.83E01 }
{ Function 252: X39 = -0.34796493 + -0.34784662 X20 + 0.40729579 X35 + 0.15349374 X38, SSR = 3.83E01 }
{ Function 253: X20 = 0.18484132 + 0.79004019 X29 + -0.32027207 X39, SSR = 3.91E01 }
{ Function 254: X39 = 0.08194882 + -0.40131964 X20 + -0.65738300 X32 + 0.13904555 X38, SSR = 3.91E01 }
{ Function 255: X84 = 0.00754107 + 1.15056709 X74, SSR = 3.98E01 }
{ Function 256: X84 = 0.00754107 + 1.15056709 X44, SSR = 3.98E01 }
{ Function 257: X100 = 1.46323525 + -0.18440256 X38, SSR = 4.00E01 }
{ Function 258: X43 = 0.08252447 + 0.90545927 X78 + -0.14829368 X79, SSR = 4.04E01 }
{ Function 259: X73 = 0.08252447 + 0.90545927 X78 + -0.14829368 X79, SSR = 4.04E01 }
{ Function 260: X21 = 0.07746113 + 0.83027972 X26, SSR = 4.12E01 }
{ Function 261: X20 = -0.23287061 + -0.25810400 X39 + 0.00900821 X90, SSR = 4.29E01 }
{ Function 262: X22 = 0.10139867 + 0.52967040 X27 + 0.40263161 X41, SSR = 4.33E01 }
{ Function 263: X78 = 0.04893616 + 0.95800696 X43, SSR = 4.39E01 }
{ Function 264: X78 = 0.04893616 + 0.95800696 X73, SSR = 4.39E01 }
{ Function 265: X55 = 0.47161206 + 0.57369894 X29 + -0.11142623 X106, SSR = 4.52E01 }
{ Function 266: X34 = 0.47161206 + 0.57369894 X29 + -0.11142623 X106, SSR = 4.52E01 }
{ Function 267: X55 = 0.47153146 + 0.57382219 X29 + -0.11140178 X99, SSR = 4.52E01 }
{ Function 268: X34 = 0.47153146 + 0.57382219 X29 + -0.11140178 X99, SSR = 4.52E01 }
{ Function 269: X42 = 1.01786779 + -0.51455657 X37 + -0.11738336 X106, SSR = 4.62E01 }
{ Function 270: X42 = 1.01783585 + -0.51456514 X37 + -0.11736911 X99, SSR = 4.62E01 }
{ Function 271: X100 = 1.28369126 + -0.15150406 X106, SSR = 4.64E01 }
{ Function 272: X100 = 1.28366105 + -0.15149344 X99, SSR = 4.64E01 }
{ Function 273: X80 = -0.00237834 + 1.05699208 X85, SSR = 4.73E01 }
{ Function 274: X42 = 1.01067445 + -0.50732399 X31 + -0.11445079 X106, SSR = 4.85E01 }
{ Function 275: X42 = 1.01064933 + -0.50733894 X31 + -0.11443701 X99, SSR = 4.85E01 }
{ Function 276: X27 = 0.06995982 + 0.78120569 X22, SSR = 5.43E01 }
{ Function 277: X11 = 0.06735947 + 0.91456270 X78 + -0.21497516 X84, SSR = 5.45E01 }
{ Function 278: X106 = 0.53927818 + 0.83087363 X38 + -2.07580946 X55, SSR = 5.67E01 }
{ Function 279: X106 = 0.53927818 + -2.07580946 X34 + 0.83087363 X38, SSR = 5.67E01 }
{ Function 280: X99 = 0.53895408 + -2.07555359 X34 + 0.83095173 X38, SSR = 5.70E01 }
{ Function 281: X99 = 0.53895408 + 0.83095173 X38 + -2.07555359 X55, SSR = 5.70E01 }
{ Function 282: X100 = 1.24582423 + -0.13467117 X104, SSR = 5.71E01 }
{ Function 283: X11 = 0.06785902 + -0.22704494 X12 + 0.91259094 X78, SSR = 5.72E01 }
{ Function 284: X41 = 0.02134420 + 0.69065927 X22, SSR = 5.78E01 }
{ Function 285: X79 = -0.00395251 + 0.71724611 X84, SSR = 5.96E01 }
{ Function 286: X11 = 0.05675470 + -0.22158742 X74 + 0.92278046 X78, SSR = 6.03E01 }
{ Function 287: X11 = 0.05675470 + -0.22158742 X44 + 0.92278046 X78, SSR = 6.03E01 }
{ Function 288: X78 = 0.13343812 + 0.87938280 X11, SSR = 6.11E01 }
{ Function 289: X88 = 0.99068289 + -1.81617960 X47, SSR = 6.40E01 }
{ Function 290: X89 = 0.00931711 + 1.81617960 X47, SSR = 6.40E01 }
{ Function 291: X88 = 0.99068289 + -1.81617960 X77, SSR = 6.40E01 }
{ Function 292: X89 = 0.00931711 + 1.81617960 X77, SSR = 6.40E01 }
{ Function 293: X48 = 0.00931711 + 1.81617960 X47, SSR = 6.40E01 }
{ Function 294: X48 = 0.00931711 + 1.81617960 X77, SSR = 6.40E01 }
{ Function 295: X88 = 0.98808833 + -2.01493202 X82, SSR = 6.53E01 }
{ Function 296: X89 = 0.01191167 + 2.01493202 X82, SSR = 6.53E01 }
{ Function 297: X48 = 0.01191167 + 2.01493202 X82, SSR = 6.53E01 }
{ Function 298: X11 = 0.01882819 + 0.95903239 X78 + -0.16180973 X79, SSR = 6.69E01 }
{ Function 299: X50 = 1.67194469 + -0.01777439 X90, SSR = 6.73E01 }
{ Function 300: X49 = -0.67194469 + 0.01777439 X90, SSR = 6.73E01 }
{ Function 301: X53 = 0.16095646 + 0.62356829 X35, SSR = 6.89E01 }
{ Function 302: X88 = 0.99193071 + -1.46443924 X15, SSR = 7.33E01 }
{ Function 303: X89 = 0.00806929 + 1.46443924 X15, SSR = 7.33E01 }
{ Function 304: X48 = 0.00806929 + 1.46443924 X15, SSR = 7.33E01 }
{ Function 305: X16 = 0.01457958 + 2.10466431 X47, SSR = 7.86E01 }
{ Function 306: X16 = 0.01457958 + 2.10466431 X77, SSR = 7.86E01 }
{ Function 307: X16 = 0.01243333 + 1.73825856 X15, SSR = 8.09E01 }
{ Function 308: X84 = 0.18887796 + 0.97196061 X79 + -0.18599410 X83, SSR = 8.10E01 }
{ Function 309: X16 = 0.01787344 + 2.30748867 X82, SSR = 8.54E01 }
{ Function 310: X93 = -0.21828157 + 0.16596312 X94, SSR = 8.64E01 }
{ Function 311: X92 = 1.21828157 + -0.16596312 X94, SSR = 8.64E01 }
{ Function 312: X88 = 0.99133120 + -1.33725361 X87, SSR = 8.98E01 }
{ Function 313: X89 = 0.00866880 + 1.33725361 X87, SSR = 8.98E01 }
{ Function 314: X48 = 0.00866880 + 1.33725361 X87, SSR = 8.98E01 }
{ Function 315: X50 = 0.88394651 + -1.48813967 X29, SSR = 1.01E02 }
{ Function 316: X49 = 0.11605349 + 1.48813967 X29, SSR = 1.01E02 }
{ Function 317: X102 = 0.98915971 + -0.94073695 X103, SSR = 1.01E02 }
{ Function 318: X16 = 0.01331328 + 1.57802203 X87, SSR = 1.06E02 }
{ Function 319: X106 = 0.49867902 + 0.84069344 X38 + -1.82040863 X42, SSR = 1.12E02 }
{ Function 320: X99 = 0.49850377 + 0.84074345 X38 + -1.82039858 X42, SSR = 1.12E02 }
{ Function 321: X106 = -1.31208254 + 1.80124353 X35 + 0.84409739 X38, SSR = 1.18E02 }
{ Function 322: X99 = -1.31224813 + 1.80123462 X35 + 0.84414726 X38, SSR = 1.18E02 }
{ Function 323: X73 = 0.32527658 + -0.25635350 X79 + 0.67360047 X83, SSR = 1.28E02 }
{ Function 324: X43 = 0.32527658 + -0.25635350 X79 + 0.67360047 X83, SSR = 1.28E02 }
{ Function 325: X11 = 0.25233615 + -0.24819994 X79 + 0.73886893 X83, SSR = 1.48E02 }
{ Function 326: X83 = 0.02662954 + 0.95673765 X11, SSR = 1.80E02 }
{ Function 327: X79 = 0.52020158 + -0.52248354 X73, SSR = 1.83E02 }
{ Function 328: X79 = 0.52020158 + -0.52248354 X43, SSR = 1.83E02 }
{ Function 329: X83 = -0.05070278 + 1.02609084 X73, SSR = 1.84E02 }
{ Function 330: X83 = -0.05070278 + 1.02609084 X43, SSR = 1.84E02 }
{ Function 331: X79 = 0.47504010 + -0.48064590 X11, SSR = 1.87E02 }
{ Function 332: X106 = 2.66631733 + -2.02012440 X34 + 4.10177259 X98, SSR = 1.95E02 }
{ Function 333: X106 = 2.66631733 + -2.02012440 X55 + 4.10177259 X98, SSR = 1.95E02 }
{ Function 334: X106 = 6.76808992 + -2.02012440 X34 + -4.10177259 X97, SSR = 1.95E02 }
{ Function 335: X106 = 6.76808992 + -2.02012440 X55 + -4.10177259 X97, SSR = 1.95E02 }
{ Function 336: X99 = 2.66615749 + -2.01979540 X34 + 4.10232854 X98, SSR = 1.95E02 }
{ Function 337: X99 = 2.66615749 + -2.01979540 X55 + 4.10232854 X98, SSR = 1.95E02 }
{ Function 338: X99 = 6.76848603 + -2.01979540 X34 + -4.10232854 X97, SSR = 1.95E02 }
{ Function 339: X99 = 6.76848603 + -2.01979540 X55 + -4.10232854 X97, SSR = 1.95E02 }
{ Function 340: X106 = 2.66967948 + -2.02194633 X34 + 4.10814470 X54, SSR = 2.00E02 }
{ Function 341: X106 = 2.66967948 + 4.10814470 X54 + -2.02194633 X55, SSR = 2.00E02 }
{ Function 342: X99 = 2.66952041 + -2.02161816 X34 + 4.10870005 X54, SSR = 2.00E02 }
{ Function 343: X99 = 2.66952041 + 4.10870005 X54 + -2.02161816 X55, SSR = 2.00E02 }
{ Function 344: X74 = 0.57447614 + -0.57313408 X73, SSR = 2.04E02 }
{ Function 345: X44 = 0.57447614 + -0.57313408 X73, SSR = 2.04E02 }
{ Function 346: X74 = 0.57447614 + -0.57313408 X43, SSR = 2.04E02 }
{ Function 347: X44 = 0.57447614 + -0.57313408 X43, SSR = 2.04E02 }
{ Function 348: X83 = 0.29269127 + 0.67674072 X78 + -0.48510368 X84, SSR = 2.04E02 }
{ Function 349: X74 = 0.52758894 + -0.53023186 X11, SSR = 2.07E02 }
{ Function 350: X44 = 0.52758894 + -0.53023186 X11, SSR = 2.07E02 }
{ Function 351: X78 = 0.28294903 + 0.72029562 X83, SSR = 2.21E02 }
{ Function 352: X106 = 2.22183908 + -1.51905184 X34 + 1.35172236 X39 + 2.47893350 X101, SSR = 2.37E02 }
{ Function 353: X106 = 2.22183908 + 1.35172236 X39 + -1.51905184 X55 + 2.47893350 X101, SSR = 2.37E02 }
{ Function 354: X99 = 2.22163885 + -1.51869363 X34 + 1.35191737 X39 + 2.47913882 X101, SSR = 2.37E02 }
{ Function 355: X99 = 2.22163885 + 1.35191737 X39 + -1.51869363 X55 + 2.47913882 X101, SSR = 2.37E02 }
{ Function 356: X83 = 0.25368705 + -0.44290532 X12 + 0.71137340 X78, SSR = 2.38E02 }
{ Function 357: X12 = 0.57204336 + -0.57298573 X11, SSR = 2.40E02 }
{ Function 358: X83 = 0.25418962 + -0.47314502 X74 + 0.70955066 X78, SSR = 2.40E02 }
{ Function 359: X83 = 0.25418962 + -0.47314502 X44 + 0.70955066 X78, SSR = 2.40E02 }
{ Function 360: X12 = 0.61522265 + -0.61104625 X73, SSR = 2.45E02 }
{ Function 361: X12 = 0.61522265 + -0.61104625 X43, SSR = 2.45E02 }
{ Function 362: X106 = 2.64735040 + -1.76080053 X42 + 4.15864766 X98, SSR = 2.51E02 }
{ Function 363: X106 = 6.80599807 + -1.76080053 X42 + -4.15864766 X97, SSR = 2.51E02 }
{ Function 364: X99 = 2.64727077 + -1.76073065 X42 + 4.15904525 X98, SSR = 2.51E02 }
{ Function 365: X99 = 6.80631603 + -1.76073065 X42 + -4.15904525 X97, SSR = 2.51E02 }
{ Function 366: X106 = 5.08290500 + 1.74015465 X35 + -4.17729168 X97, SSR = 2.57E02 }
{ Function 367: X106 = 0.90561332 + 1.74015465 X35 + 4.17729168 X98, SSR = 2.57E02 }
{ Function 368: X99 = 0.90560214 + 1.74008663 X35 + 4.17768782 X98, SSR = 2.57E02 }
{ Function 369: X99 = 5.08328996 + 1.74008663 X35 + -4.17768782 X97, SSR = 2.57E02 }
{ Function 370: X106 = 2.64513173 + -1.74149022 X42 + 4.16282700 X54, SSR = 2.70E02 }
{ Function 371: X99 = 2.64505166 + -1.74141810 X42 + 4.16322607 X54, SSR = 2.70E02 }
{ Function 372: X106 = 0.92433938 + 1.71847144 X35 + 4.18158077 X54, SSR = 2.77E02 }
{ Function 373: X99 = 0.92433020 + 1.71840087 X35 + 4.18197864 X54, SSR = 2.77E02 }
{ Function 374: X106 = 0.24910753 + -2.41870832 X32 + 0.85673257 X38, SSR = 2.80E02 }
{ Function 375: X99 = 0.24908203 + -2.41906413 X32 + 0.85675012 X38, SSR = 2.80E02 }
{ Function 376: X38 = 2.42075206 + 1.45997757 X17 + 4.00090846 X98, SSR = 2.95E02 }
{ Function 377: X38 = 6.42166052 + 1.45997757 X17 + -4.00090846 X97, SSR = 2.95E02 }
{ Function 378: X38 = 2.42764170 + 1.42350144 X17 + 4.02924841 X54, SSR = 2.98E02 }
{ Function 379: X84 = 0.61614059 + -0.61184139 X11, SSR = 3.12E02 }
{ Function 380: X84 = 0.66531581 + -0.65588358 X73, SSR = 3.14E02 }
{ Function 381: X84 = 0.66531581 + -0.65588358 X43, SSR = 3.14E02 }
{ Function 382: X106 = 4.19639538 + 1.54138794 X39 + -1.48733142 X55 + -2.00067633 X100, SSR = 3.15E02 }
{ Function 383: X106 = 4.19639538 + -1.48733142 X34 + 1.54138794 X39 + -2.00067633 X100, SSR = 3.15E02 }
{ Function 384: X99 = 4.19629593 + -1.48696821 X34 + 1.54162737 X39 + -2.00078385 X100, SSR = 3.16E02 }
{ Function 385: X99 = 4.19629593 + 1.54162737 X39 + -1.48696821 X55 + -2.00078385 X100, SSR = 3.16E02 }
{ Function 386: X38 = 1.14622266 + 1.54730764 X17 + 0.65045074 X106, SSR = 3.47E02 }
{ Function 387: X38 = 1.14634409 + 1.54736525 X17 + 0.65040441 X99, SSR = 3.47E02 }
{ Function 388: X99 = 6.71434857 + -2.49966044 X32 + -4.24942175 X97, SSR = 3.53E02 }
{ Function 389: X99 = 2.46492683 + -2.49966044 X32 + 4.24942174 X98, SSR = 3.53E02 }
{ Function 390: X106 = 6.71412580 + -2.49939435 X32 + -4.24919141 X97, SSR = 3.53E02 }
{ Function 391: X106 = 2.46493438 + -2.49939435 X32 + 4.24919141 X98, SSR = 3.53E02 }
{ Function 392: X38 = 2.32129236 + 1.32197709 X39 + 2.83021793 X101, SSR = 3.69E02 }
{ Function 393: X99 = 2.45964610 + -2.43862491 X32 + 4.26018134 X54, SSR = 3.79E02 }
{ Function 394: X106 = 2.45965303 + -2.43835907 X32 + 4.25995513 X54, SSR = 3.79E02 }
{ Function 395: X106 = 2.82529398 + -2.13414452 X42 + 3.45154755 X101, SSR = 4.25E02 }
{ Function 396: X99 = 2.82525581 + -2.13415090 X42 + 3.45175939 X101, SSR = 4.25E02 }
{ Function 397: X38 = 2.34871950 + 2.37047350 X17 + 3.15202836 X101, SSR = 4.34E02 }
{ Function 398: X106 = 0.71356171 + 2.11100278 X35 + 3.46798963 X101, SSR = 4.34E02 }
{ Function 399: X99 = 0.71351667 + 2.11100994 X35 + 3.46820106 X101, SSR = 4.34E02 }
{ Function 400: X106 = 1.23565146 + -1.42084731 X42 + 0.66755099 X104, SSR = 4.50E02 }
{ Function 401: X99 = 1.23572336 + -1.42098101 X42 + 0.66753180 X104, SSR = 4.50E02 }
{ Function 402: X106 = -0.17298534 + 1.39759736 X35 + 0.67114504 X104, SSR = 4.54E02 }
{ Function 403: X99 = -0.17304652 + 1.39773035 X35 + 0.67112599 X104, SSR = 4.55E02 }
{ Function 404: X106 = 1.23788881 + -1.51043246 X34 + 0.65928159 X104, SSR = 4.72E02 }
{ Function 405: X106 = 1.23788881 + -1.51043246 X55 + 0.65928159 X104, SSR = 4.72E02 }
{ Function 406: X99 = 1.23776727 + -1.51025177 X34 + 0.65930410 X104, SSR = 4.72E02 }
{ Function 407: X99 = 1.23776727 + -1.51025177 X55 + 0.65930410 X104, SSR = 4.72E02 }
{ Function 408: X106 = 1.06207842 + -2.12049522 X32 + 0.68551863 X104, SSR = 4.77E02 }
{ Function 409: X99 = 1.06229286 + -2.12115608 X32 + 0.68546359 X104, SSR = 4.77E02 }
{ Function 410: X38 = 4.57344871 + 1.52688985 X39 + -2.26670331 X100, SSR = 4.77E02 }
{ Function 411: X38 = 1.30331885 + 2.62280069 X17 + 0.50849682 X104, SSR = 4.82E02 }
{ Function 412: X109 = 0.39489572 + -0.49783919 X107, SSR = 5.31E02 }
{ Function 413: X109 = -0.15529016 + 0.00084668 X125, SSR = 5.43E02 }
{ Function 414: X106 = 2.62846647 + -3.15239807 X32 + 3.48366195 X101, SSR = 5.46E02 }
{ Function 415: X99 = 2.62848756 + -3.15276216 X32 + 3.48374473 X101, SSR = 5.46E02 }
{ Function 416: X38 = 4.91650839 + 2.83099481 X17 + -2.58944618 X100, SSR = 5.48E02 }
{ Function 417: X106 = 5.88789077 + -2.23087518 X42 + -2.98679505 X100, SSR = 5.62E02 }
{ Function 418: X99 = 5.88800563 + -2.23090369 X42 + -2.98693392 X100, SSR = 5.62E02 }
{ Function 419: X106 = 3.69617095 + 2.20750372 X35 + -3.00301706 X100, SSR = 5.72E02 }
{ Function 420: X99 = 3.69625676 + 2.20753283 X35 + -3.00315570 X100, SSR = 5.72E02 }
{ Function 421: X109 = -0.13073509 + 0.00096595 X124, SSR = 5.82E02 }
{ Function 422: X109 = -0.12476169 + 0.00091544 X127, SSR = 5.88E02 }
{ Function 423: X104 = 1.75345258 + 1.31618192 X39 + 3.79458366 X101, SSR = 6.24E02 }
{ Function 424: X106 = 5.71604945 + -3.33992394 X32 + -3.01432560 X100, SSR = 6.76E02 }
{ Function 425: X99 = 5.71610260 + -3.34032415 X32 + -3.01434614 X100, SSR = 6.76E02 }
{ Function 426: X104 = 0.21503950 + 0.93481010 X106, SSR = 7.25E02 }
{ Function 427: X104 = 0.21532026 + 0.93470841 X99, SSR = 7.25E02 }
{ Function 428: X107 = 0.84731386 + -0.62997633 X109 + -0.00114355 X123, SSR = 8.81E02 }
{ Function 429: X107 = 0.75376530 + -0.74137681 X109 + -0.00000194 X114, SSR = 9.23E02 }
{ Function 430: X107 = 0.75386308 + -0.74277205 X109 + -0.00000193 X120, SSR = 9.25E02 }
{ Function 431: X107 = 0.76032971 + -0.73604781 X109 + -0.00000170 X113, SSR = 9.30E02 }
{ Function 432: X107 = 0.98740517 + -0.00136471 X125, SSR = 9.62E02 }
{ Function 433: X94 = 3.70091572 + -3.02620251 X92 + 0.45584082 X95, SSR = 9.69E02 }
{ Function 434: X94 = 0.67471320 + 3.02620251 X93 + 0.45584082 X95, SSR = 9.69E02 }
{ Function 435: X107 = 0.95504211 + -0.00158256 X124, SSR = 1.01E03 }
